,title,author,data,heat,name
163,大明狂士主角嘴炮骂死两个大人物了,魑魅吃饺子,2016-09-19,49,",大明狂士,奋斗在新明朝,大明官,人民公敌,仙官"
164,求书名。。。刚才在uc看到了个很大的脑洞,前排群众,2018-01-08,12,旧日篇章
165,求帮忙找本书，主角是北京城管。,dingbang2000,2018-01-11,4,咸鱼翻身的正确姿势
166,【书单2017】2017年度阅读总结,安迪斯晨风,2018-01-04,36,"1368-1840中国饮食生活——成熟佳肴的文明,说英雄谁是英雄,植物名实图考校释,ZOO,杂草记,长夜难明,植物学家的锅略大于银河系,眼前：漫游在左传的世界,五月女王,蚂蚁之美,知中·幸会，苏东坡,周易,西游记,小饰与洋子,伯符的恐怖故事集,阿勒泰的角落,心智探奇——人类心智的起源与进化,潜规则,桃之夭夭——花影间的曼妙旅程,默读,长安十二时辰,星域四万年,撒马尔罕的金桃,中国昆虫学史,从酋长到球长,无人生还,七个房间,永不解密,韩警官,女帝师,向阳之诗,周易江湖,万物简史,GOTH断掌事件,青叶灵异事务所,不去会死,顾道长生,一代文豪林黛玉,血酬定律,左传,算计,中国食料史,酷虫成长记,故国神游,大明妖孽,修真四万年,女帝师玉机传,人类简史,草原动物园,大唐三藏取经诗话,魔法妄想症,名作细读：微观分析个案研究,有翼之暗"
167,求助，赘婿为何始终看不下去？,刘同学,2017-12-29,104,"大唐西域直播记,赘婿"
168,小众文以特色吸引你，然后又在简介说这个特色以后会没有，你还看吗 ...,情人成兄妹,2018-01-11,23,"厂公,太监武帝,悲风心经,金刚狼内经"
169,分析下现在的篮竞文，顺便推几本个人觉得不错的,z7788632,2018-01-07,43,"锋行天下,篮坛大流氓,带刀禁卫"
170,《醒在末世前》很不错啊！！！,勇烈破阵,2018-01-06,49,"黑兽防御战,醒在末世前,狼群"
171,《一世富贵》作者屁股有问题,tuweili,2018-01-07,92,
172,能不能推几本凡人流小说？,井冈山的召唤,2018-01-09,16,"真灵九变,大劫主,罗浮,二青,神耳聂声,修真门派掌门路,我是仙凡,紫府仙缘"
173,差点被主角摸鼻子的动作逼退,楚晏,2018-01-06,53,"别对我说谎,黑兽防御战"
174,找本书，灵气复苏，养忘了。。。,司马昭,2018-01-11,6,深山中的修道者
175,对西风紧有偏见要改变一下，《乌纱》非常难得的历史好文,挪威e森林,2018-01-08,20,"莽穿新世界,蚁贼,天可汗,十国千娇,乌纱"
176,《顾道长生》主角应该是沈阳人？,李小五,2018-01-05,41,奥术神座
177,《我，肯尼斯，今年十八岁》，有新意的型月同人,tgbyhn567,2018-01-07,47,"我,封印指定,我，肯尼斯，今年十八岁"
178,晋江女频的小说为什么就一定要有手撕极品亲戚的内容呢？,暗影之翼,2017-12-12,77,"穿的是种态度,青诡纪事,青云之上,这个梦我喜欢,空降热搜,始于深渊,凤凰男,将军在上,黑铁之城,综全民修真计划,仙诀,（快穿）富贵荣华,纸上人,网游之笑闹江湖,女王的抉择,八卦修真界,炮灰女配的无限逆袭,地下城生长日志,天才基本法,五年科举三年模拟,一代文豪林黛玉,上善若玉,综全民进化计划,红楼同人之邢德全,国家机器,奸臣之女,有匪,姜姬,生存[末世],人间无数雨打去,重生之冰上荣光,功德簿,大家认为爹太抢戏,末日在线"
179,在书里三天两头惦记着找妓女的，也就只有弱鸟了吧,zjlzm1,2018-01-06,91,重生赵志敬
180,有没有类似神级英雄的奇幻文而不是网游文？,自有永有,2018-01-05,18,"网游之修罗传说,网游之天谴修罗,兽血沸腾,网游之邪龙逆天,天辰,重生之从地精开始,逆天邪神,暗影神座,你还要我怎样"
181,书荒了，然后想自己扯扯看，发现好难。,云深不知处qwer,2018-01-10,3,
182,黑一本书，作者或管理素质极差,我思我在亦不在,2018-01-09,35,穿越从斗破开始
183,求书，美漫或者无限流对抗美帝的,lyz2015,2018-01-06,9,"美漫世界霸王轨迹,某美漫的机械主宰,主神调查员,幻想世界大穿越,主宰漫威,超级英雄间谍派"
184,推书《我叫李瞬生，请多指教》,贪吃的肥熊,2018-01-08,67,"黑之契约者,我叫李舜生，请多指教,黑兽防御战,太太的春闺"
185,有没有人看过天使是如何练成的呢？这是变身成为别人的后宫一员吗？ ...,hmsmlzw,2017-11-27,42,"萝莉的异世热血物语,天使是如何练成的呢,主人和精灵小姐"
186,跳舞新书是怎么回事。,阇陀伽,2018-01-10,28,源世界之天衍
187,一本书《太监终结者》,纳尔逊勋爵,2018-01-09,17,"龙族,太监终结者"
188,万能的龙空！求书名,仙剑奇侠轩辕剑,2018-01-08,6,明星潜规则之皇
189,有没有主角刻意凑后宫的？,新华联王朝,2018-01-10,19,"光影交错,重生潜入梦"
190,《剑来》烽火文字总是能让人记住,凤衣,2018-01-09,47,"剑来,雪中悍刀行"
191,推几本我原来看的老书，不知道有没有人推过,zx150cn,2018-01-10,3,
192,脑洞大开的《这穿越的画风不对啊》,simsix,2017-12-29,52,"其实我有一颗反派的心,这穿越的画风不对,主神调查员,明日边缘,这穿越的画风不对啊,七月是神的时间"
193,问书名，帮情敌提升实力然后换魂,lafman,2018-01-09,9,
194,推书《完本之王》,crosus,2018-01-06,15,"太监之王,完本之王,黑兽防御战"
195,求推书，游戏异界带系统的，网游的也行，主要是带系统,笑笑~！,2018-01-10,12,"王国血脉,革命吧女神,传奇心灵术士,最强反套路系统,系统的黑科技网吧,异世界的美食家"
196,《霜寒之翼》脑洞好大 人工智能怎么产生新生命？,ProUnaCabeza,2018-01-08,34,"黑镜,霜寒之翼"
197,说说《帝国的晨辉》里的战争,nordor,2017-12-21,55,帝国的晨辉
198,看了小戏骨红楼梦，迷上了薛宝钗，求一些以宝姐姐为女主的红楼小说 ...,风神小丸子,2018-01-05,100,"后宫·大观园记,红楼之星火燎原,红楼大官人,红楼梦,红楼之公子无双"
199,找一本老书，老司机帮帮忙,大恐龙,2018-01-10,2,最终救赎
200,推荐类似《电影的世界》的小说,acoob,2018-01-10,1,"电影的世界,电影之警戒荣耀,重生之皇家警察,最强道统系统"
201,吐槽下《低维游戏》，为啥文风不小白，内容偏偏小白的很,一望无垠,2018-01-10,32,"大道争锋,贩罪"
202,世界从来不简单，历史何尝会温柔：长评《另一种历史》,天唐帝国,2017-11-24,263,"弘略演绎,另一种历史,1855美国大亨,历史，另一种选择"
203,穿越明末山东一卫所的小说，求名字,殿堂武士,2018-01-09,11,顺明
204,有哪些一直拖着不宣布正式建国的书？,天唐帝国,2018-01-10,2,
205,推书：《数据废土》，读者与作者都值得一看的文,从来涂鸦,2017-12-10,86,"数据废土,末世图腾,恐怖手札"
206,最近发现一本《汉祚高门》写的不错，顺便转载作者言。+,三俗皇帝,2018-01-09,50,"汉祚高门,重生在跑道上,勒胡马,春秋我为王,王的日常"
207,革命吧女神里男猪脚PLAYER到底是什么来历呢？,cdm123cdm,2018-01-10,2,"仙侠世界里的日常,赤仙录,革命吧女神"
208,【书单2017】那些养殖的毒物,zytshq,2018-01-08,32,"寂静王冠,王国血脉,最佳影星,大明春色,梦想为王,娱乐春秋,乱清,聊斋求道,娱乐,龙脉君王,诡三国,民国之文豪崛起,傀儡皇帝的人形机甲修炼手册,偷香高手,恶魔契约,灯塔,重生之出人头地,电影教师,大唐官,重生之安稳人生,黑兽防御战,征服天国之曙光时代,寒门贵子,骸骨武士,海贼法典"
209,找本异界带LOL技能的书,仙圣,2018-01-10,5,
210,【书单2017】萌新的2017书单吐槽（5/？）,雨泪天辰,2018-01-04,2,"逍遥小散仙,大唐西域直播记,妖刀记,王国血脉,超级浮空城,逆流纯真年代,我真不是神探,萨拉弗的龙翼挽歌,绑架全人类,六朝,妹妹爱人,在漫威当超级英雄的那些年,漫威世界的术士,全知全能者,征服天国,聊斋大圣人,高山牧场,论吃软饭的重要性,红龙,捕快摸鱼指南,霜寒之翼,龙脉君王,民国之文豪崛起,牧神记,半精灵位面之旅,重燃,我的魔法时代,深海之龙,打开你的任务日志,机甲核心,宠物天王,我是虚拟现实游戏公司总裁,奋斗吧,灯塔,重生之出人头地,吞噬世界之龙,布莱肯林场,大国重器,西游伏魔天师,梦幻小庄园,予弱者以铁之心,骸骨武士,海贼法典"
211,推书姬叉《娱乐春秋》,theled,2017-08-08,161,"无尽旅途,娱乐春秋,朱颜血,我在魔门做管家"
212,《娱乐春秋》也404了？,stepalone,2017-11-17,181,"大明狂士,盛唐风云,灯塔,重生之出人头地,娱乐春秋"
213,推书《天罡三十六法》,住区宅一号,2017-12-17,17,"灵性科学,天罡三十六法"
214,奶两本幼苗，顺便说下娱乐春秋出狱了,姬叉,2017-12-01,106,"某美漫的机械主宰,肆虐韩娱,古神之触,韩娱之光影交错,娱乐春秋"
215,开车啦，请老司机鉴定一下,李阿超,2018-01-10,0,"重启97,重生之大企业家,财色无边"
216,推一本东方香火神道类新书。,我是垃圾,2017-12-22,12,"西游之妖,神道纵横异世,天下第一,四大名铺"
217,求推都市重生流爽文！！！,梵音·,2018-01-03,25,"重生之资本巨鳄,好莱坞东方巨星"
218,简单点评一下最近看的小说,sicangseng,2018-01-05,4,"无限制神话,范进的平凡生活,足球之召唤千军,真气时代,摄政大明,主神的猥琐继承人,兽娘永不为奴,寇道,恶魔契约,大道争锋,难道我是神,历史粉碎机"
219,求推书，主角最好有月世界的魔术，自在法等能力,胧月恋歌,2017-12-26,42,"神秘物语,我，肯尼斯，今年十八岁,二次元马甲系统"
220,看了看北洋反动派感觉有些对话非常尬,胡斯文,2018-01-02,9,
221,找本书，商战文,吾名大鸡,2018-01-05,6,时代巨子
222,求一本老书书名，主角把Fate里那个魔法师的xx城教本植入身体里的 ...,阿打打,2018-01-02,18,最佳反派
223,有没有新网球王子的同人，无限流副本世界也行？,长空翠山,2018-01-02,17,新网球王子
224,说起来，有传颂之物相关的书吗,qjfxiangtengren,2017-12-29,20,"沙条绿歌,根源之下,甲铁进击里的传颂刀客"
225,找一本小说？,昆古尼尔121,2018-01-05,5,
226,推荐——《魔改一战时期欧洲间》谍文，有趣生动，文笔好,416500356qq.com,2018-01-03,10,千面间谍的一战物语
227,求抗美援朝援共文,damascus,2017-03-14,78,"决战朝鲜,血战太平洋,雪中烈焰之朝鲜1951,飞豹出击,罗二的朝战,兄弟连,共和国之怒"
228,万能的龙空啊，找一篇文章,未央宫宫主,2017-12-29,10,
229,为了男主顺利后宫，作者也是拼了,楚晏,2017-12-29,10,泥白佛
230,《美女赢家》，何沛媛这算是正式沦陷了吧？,kindred,2017-12-19,73,
231,还记得那本小说么,红尘道场,2017-12-29,4,我的娱乐圈是这样的
232,《月华下的约会》是本好书，如果不是同人早就去看了……,借我下个指南,2017-12-24,33,月华下的约会
233,过气题材and奇葩设定———推西幻幼苗《作为一名萨满》,妹控OR姐控,2017-12-28,24,作为一名萨满
234,最近有木有纯正爽文呢,易刀斩断是非根,2017-12-26,17,"魔神乐园,寂静杀戮,文娱的良心,一个高级人工智能的一生,江湖之巅峰神话,重生神犬,剑道独尊,历史粉碎机"
235,你们有没有发现 耳根的书有个毛病？,钢铁新星邓玉卿,2017-11-18,20,我欲封天
236,难道现在流行逗比流了吗？,山中老龙,2017-12-29,16,"极道天魔,黑兽防御战"
237,最近有看《无限世界旅行者》的吧。。。,sleepinglazycat,2017-12-28,22,无限世界旅行者
238,口味越来越刁钻了...书架有上百个书，但追的只有4、5本....,一望无垠,2017-12-28,14,"多重危机,请叫我邪神大人,硬核危机,邪神世界崛起,医院,宇宙墓碑,疯狂博士的怪诞童话,无限世界里的邪神,天外寄生,悲惨世界,轨道,圈养全人类,史莱姆也要当邪神"
239,求推荐一些主角是法师的法师文,soulcharge,2017-12-27,33,"最后的地球战神,昆古尼尔,迦南之心,法师奥义,法师故事,电影世界的魔法学院,网游之近战法师,法师伊凡,法师驾到,博德大世界"
240,有啥以为是魔幻背景但实际上是科幻的作品？,DuesExMachina,2017-12-29,32,"废弃公主,魔法变,月落,异度神剑2,战女神,基本异界法,异界政府手册,井口战役,风色幻想,传颂之物,魔武士,走进修仙"
241,推书《光明的陨落》，一部注重人性描写的古欧洲历史西幻小说 ...,HappyBerny,2017-12-18,35,"黑兽防御战,光明的陨落"
242,推书，武侠时代的皇帝修炼日记,雪落千杉,2017-12-26,20,武侠时代的皇帝修炼日记
243,谁知道还有啥在异界推广小说游戏并且能看的小说？,暗月の寂,2017-12-29,12,"垄断异界,文化征服异界,骆驼祥子,异界文化大入侵,文化入侵异世界,异界助理神,系统的黑科技网吧,垄断异界<span style=""background-color: initial;"">,娱乐春秋"
244,突然一个脑洞，满是弱智配角的世界，有人无意吃了NTZ48，恢复正常人 ...,一望无垠,2017-12-28,36,
245,求问一下，原来写贵族猎权的烽霜还写书吗？,prxyake,2017-08-16,7,贵族猎权
246,有没有小说主角使用机器学习和神经网络开拓事业书？,新华联王朝,2017-12-28,36,"学霸终结者,超科技狂潮,沉睡的上帝"
247,猩红崛起这书可惜了,阿酷怕苦,2017-12-26,42,
248,求几本搞事情的小说，类似地球是上界,zcsmehere,2017-12-29,5,
249,书荒求推荐几本完结小说来看，顺便推荐一些书单,蓝冰哲,2017-10-29,28,"超能力风云录,无为传说,妖皇传说,帅之校草,光闇之歌,恐怖高校,惊悚乐园,永夜君王,半妖之途,黑榜,邪情逸世,蓝月传说,纸神,异世邪君,重生之妖孽人生,终极教师,人间冰器,异化,诛仙,死神的约定,王牌进化,明朝僵尸在现代,赘婿,无限恐怖,天才医生,十天八荒万妖记,现代僵尸传,无限曙光,天书传承者,恶魔之传说,僵尸医生,火爆天王,人生长恨水长东,永生,微酸学园ABC,赫氏门徒"
250,求点新的无限流小说,sd1446674,2017-12-29,9,"无限制神话,众星之主,都市之国术无双,极度天魔,无限制穿越季"
251,网络冲浪这么多年，再回首。。。原来被蓝晶坑了。。。,钢铁新星邓玉卿,2017-12-23,80,魔法学徒
252,求乡村类型的，或者农场，渔场类型的小说,Bear-St,2017-12-29,7,"随身带个侏罗纪,高山牧场,一口泉,极品乡村生活,捡宝王,随身山河图"
253,最近找到的一些书，附简介简评,突击队,2017-12-23,13,"我在大清当哈里发,穿越诸天当邪神,极道天魔,我被系统托管了,时间掠夺,功德簿,绿洲中的领主,异世界网吧,降临游戏公司职员日常,妙木山的塔姆仙人,系统的黑科技网吧,难道我是神,剑道真解"
254,《无穷重阻》果然还是禁不住细看啊。。,云轻霞影,2017-12-28,37,"无穷重阻,井口战役,位面小蝴蝶"
255,推一本老书------阿亚罗克年代记,布拉多,2012-02-16,37,"阿里不达,阿里布达年代祭,阿,喵客信条"
256,推本书顺便提点意见。回流大时代,wgysg2,2017-12-29,0,回流大时代
257,求一本红色小说,ljk73035,2017-12-24,18,血战旗
258,推书，书客清流《外乡人日记》,木下听雨,2017-12-23,24,"然后我成为了猎人,外乡人日记,然后我就成了猎人"
259,必须推一波《零秒绝杀》，最好看的篮球文,长落星痕,2017-12-27,33,"篮球火,零秒绝杀"
260,好看的网文有一个共性,茧的遐,2017-12-28,22,"宰执天下,新宋,明末边军一小兵,回明,小兵,窃明,流浪仙人,绑架全人类,晚明"
261,要写诱人的少妇，有什么文推荐吗？,六言子,2017-12-28,48,"偷香高手,官道之色戒"
262,有没有完结的老爷爷随身，废材流的小说,萝莉有五种吃法,2017-12-29,13,魔狱
263,寻书，童年记忆  你看过这本书吗？,豆浆入侵,2017-12-28,19,
264,推书《黑巫师朱鹏》粮草+,鬼畜僧奶光,2017-12-01,58,"黑巫师朱鹏,无限恐怖之道痴降临,神魔术师"
265,求黑科技搞事小说,铆接装甲,2017-12-28,13,"关于黑科技的二三事,科技之门,超科技直播间,开挂的程序员,超级无线网"
266,BRS都十年了啊，求几本有黑岩射手登场的小说,奥丁之眼,2017-12-29,6,"我，佐藤和真，败犬回收所,黑岩射手，天真之灵"
267,求一本群穿的,tc2455,2017-12-28,33,我们的1654
268,求书，和  地狱电影院  前期（重点）类似的书,阿打打,2017-12-24,31,地狱公寓
269,堪比《天道图书馆》的玄幻爽文：《一眼超越》,江南第六白,2017-10-29,29,"天道图书馆,一眼超越"
270,推书《技艺天王》,15835095267,2017-12-29,13,"太平清话,技艺天王"
271,看了个推我的镀金时代的帖子，败退,xzdyahoo_1,2017-12-28,6,
272,找一本无限流,βios,2017-12-29,3,
273,找本封神背景的网游小说,倘若夕阳,2017-12-28,11,网游之封神
274,有没有啥普通人穿越古代中国吊打准备充分外国穿越者的作品？ ...,DuesExMachina,2017-12-29,1,中华异史
275,总记不住猪脚名字什么情况？,贾巴尔辛格,2017-12-28,8,
276,有没有写穿黄巾军的,再战五百年,2017-12-26,79,"农夫三国,太平经"
277,有没有在游戏里屠日灭美的虚拟网游小说,一叶落,2017-12-27,12,"从零开始,震撼,神级英雄"
